sku,product_name,category,warehouse,stock_quantity,reorder_level
SKU04340,Product 4340,Home,WH-MUM,261,37
SKU04341,Product 4341,Apparel,WH-HYD,,16
SKU04342,Product 4342,Books,WH-BLR,461,39
SKU04343,Product 4343,Books,WH-BLR,27,26
SKU04344,Product 4344,Home,WH-HYD,468,49
SKU04345,Product 4345,Home,WH-MUM,268,46
SKU04346,Product 4346,Sports,WH-DEL,277,48
SKU04347,Product 4347,Beauty,WH-HYD,31,11
SKU04348,Product 4348,Home,WH-HYD,293,43
SKU04349,Product 4349,Electronics,WH-HYD,101,19
SKU04350,Product 4350,Toys,WH-HYD,472,28
SKU04351,Product 4351,Books,WH-MUM,207,42
SKU04352,Product 4352,Sports,WH-PUN,458,47
SKU04353,Product 4353,Beauty,WH-BLR,283,27
SKU04354,Product 4354,Toys,WH-MUM,137,34
SKU04355,Product 4355,Apparel,WH-DEL,464,19
SKU04356,Product 4356,Sports,WH-MUM,372,18
SKU04357,Product 4357,Electronics,WH-PUN,351,21
SKU04358,Product 4358,Home,WH-PUN,234,25
SKU04359,Product 4359,Sports,WH-DEL,350,47
SKU04360,Product 4360,Electronics,WH-DEL,264,19
SKU04361,Product 4361,Electronics,WH-BLR,70,14
SKU04362,Product 4362,Books,WH-DEL,174,18
SKU04363,Product 4363,Books,WH-PUN,330,32
SKU04364,Product 4364,Apparel,WH-HYD,40,42
SKU04365,Product 4365,Electronics,WH-MUM,142,28
SKU04366,Product 4366,Electronics,WH-HYD,430,31
SKU04367,Product 4367,Apparel,WH-HYD,84,10
SKU04368,Product 4368,Toys,WH-PUN,0,38
SKU04369,Product 4369,Beauty,WH-MUM,255,14
SKU04370,Product 4370,Electronics,WH-DEL,314,23
SKU04371,Product 4371,Apparel,WH-HYD,90,11
SKU04372,Product 4372,Apparel,WH-MUM,243,39
SKU04373,Product 4373,Books,WH-MUM,260,25
SKU04374,Product 4374,Beauty,WH-HYD,82,26
SKU04375,Product 4375,Sports,WH-MUM,450,37
SKU04376,Product 4376,Books,WH-BLR,139,14
SKU04377,Product 4377,Electronics,WH-BLR,397,18
SKU04378,Product 4378,Apparel,WH-PUN,111,32
SKU04379,Product 4379,Home,WH-BLR,415,38
SKU04380,Product 4380,Beauty,WH-HYD,366,25
SKU04381,Product 4381,Books,WH-MUM,28,45
SKU04382,Product 4382,Sports,WH-BLR,175,14
SKU04383,Product 4383,Beauty,WH-MUM,317,31
SKU04384,Product 4384,Sports,WH-HYD,308,44
SKU04385,Product 4385,Apparel,WH-MUM,76,23
SKU04386,Product 4386,Apparel,WH-DEL,47,19
SKU04387,Product 4387,Home,WH-PUN,182,42
SKU04388,Product 4388,Sports,WH-BLR,314,49
SKU04389,Product 4389,Books,WH-BLR,86,11
SKU04390,Product 4390,Sports,WH-DEL,244,27
SKU04391,Product 4391,Apparel,WH-MUM,56,39
SKU04392,Product 4392,Books,WH-HYD,10,38
SKU04393,Product 4393,Electronics,WH-HYD,462,41
SKU04394,Product 4394,Sports,WH-BLR,425,29
SKU04395,Product 4395,Books,WH-MUM,129,29
SKU04396,Product 4396,Toys,WH-HYD,376,30
SKU04397,Product 4397,Sports,WH-HYD,334,14
SKU04398,Product 4398,Apparel,WH-DEL,52,33
SKU04399,Product 4399,Toys,WH-HYD,413,43
SKU04400,Product 4400,Beauty,WH-BLR,426,17
SKU04401,Product 4401,Electronics,WH-BLR,344,29
SKU04402,Product 4402,Beauty,WH-MUM,80,30
SKU04403,Product 4403,Books,WH-HYD,307,24
SKU04404,Product 4404,Home,WH-HYD,292,43
SKU04405,Product 4405,Home,WH-PUN,146,23
SKU04406,Product 4406,Electronics,WH-DEL,362,46
SKU04407,Product 4407,Apparel,WH-MUM,7,45
SKU04408,Product 4408,Home,WH-PUN,347,40
SKU04409,Product 4409,Beauty,WH-BLR,69,21
SKU04410,Product 4410,Toys,WH-HYD,355,32
SKU04411,Product 4411,Electronics,WH-BLR,,41
SKU04412,Product 4412,Electronics,WH-PUN,324,19
SKU04413,Product 4413,Home,WH-BLR,199,17
SKU04414,Product 4414,Electronics,WH-BLR,381,25
SKU04415,Product 4415,Toys,WH-HYD,281,20
SKU04416,Product 4416,Toys,WH-PUN,475,45
SKU04417,Product 4417,Beauty,WH-BLR,15,37
SKU04418,Product 4418,Beauty,WH-MUM,499,46
SKU04419,Product 4419,Beauty,WH-DEL,493,34
SKU04420,Product 4420,Sports,WH-MUM,332,47
SKU04421,Product 4421,Sports,WH-DEL,363,50
SKU04422,Product 4422,Sports,WH-HYD,59,50
SKU04423,Product 4423,Home,WH-BLR,418,25
SKU04424,Product 4424,Beauty,WH-BLR,176,22
SKU04425,Product 4425,Home,WH-DEL,297,21
SKU04426,Product 4426,Electronics,WH-DEL,37,42
SKU04427,Product 4427,Electronics,WH-DEL,241,10
SKU04428,Product 4428,Sports,WH-BLR,20,21
SKU04429,Product 4429,Electronics,WH-MUM,65,25
SKU04430,Product 4430,Books,WH-BLR,67,12
SKU04431,Product 4431,Sports,WH-BLR,277,46
SKU04432,Product 4432,Home,WH-HYD,367,13
SKU04433,Product 4433,Sports,WH-PUN,270,11
SKU04434,Product 4434,Beauty,WH-HYD,149,14
SKU04435,Product 4435,Beauty,WH-DEL,434,10
SKU04436,Product 4436,Electronics,WH-MUM,442,40
SKU04437,Product 4437,Sports,WH-BLR,442,26
SKU04438,Product 4438,Beauty,WH-MUM,414,46
SKU04439,Product 4439,Books,WH-DEL,314,17
SKU04440,Product 4440,Beauty,WH-BLR,463,46
SKU04441,Product 4441,Toys,WH-HYD,22,36
SKU04442,Product 4442,Electronics,WH-HYD,165,42
SKU04443,Product 4443,Books,WH-PUN,271,33
SKU04444,Product 4444,Books,WH-HYD,236,12
SKU04445,Product 4445,Beauty,WH-BLR,93,17
SKU04446,Product 4446,Electronics,WH-BLR,217,32
SKU04447,Product 4447,Apparel,WH-MUM,27,31
SKU04448,Product 4448,Beauty,WH-BLR,7,18
SKU04449,Product 4449,Beauty,WH-DEL,379,32
SKU04450,Product 4450,Toys,WH-MUM,79,15
SKU04451,Product 4451,Beauty,WH-PUN,338,26
SKU04452,Product 4452,Toys,WH-MUM,398,37
SKU04453,Product 4453,Home,WH-HYD,459,44
SKU04454,Product 4454,Beauty,WH-HYD,212,35
SKU04455,Product 4455,Books,WH-MUM,395,36
SKU04456,Product 4456,Toys,WH-DEL,314,27
SKU04457,Product 4457,Books,WH-PUN,84,29
SKU04458,Product 4458,Electronics,WH-DEL,4,10
SKU04459,Product 4459,Books,WH-DEL,428,23
SKU04460,Product 4460,Beauty,WH-MUM,389,22
SKU04461,Product 4461,Sports,WH-MUM,229,41
SKU04462,Product 4462,Electronics,WH-DEL,374,40
SKU04463,Product 4463,Sports,WH-BLR,123,22
SKU04464,Product 4464,Apparel,WH-BLR,490,30
SKU04465,Product 4465,Books,WH-PUN,433,24
SKU04466,Product 4466,Beauty,WH-HYD,114,20
SKU04467,Product 4467,Books,WH-BLR,328,23
SKU04468,Product 4468,Apparel,WH-MUM,368,31
SKU04469,Product 4469,Electronics,WH-MUM,22,27
SKU04470,Product 4470,Beauty,WH-HYD,60,35
SKU04471,Product 4471,Beauty,WH-PUN,188,36
SKU04472,Product 4472,Beauty,WH-DEL,417,12
SKU04473,Product 4473,Books,WH-DEL,357,12
SKU04474,Product 4474,Home,WH-PUN,9,15
SKU04475,Product 4475,Electronics,WH-PUN,436,34
SKU04476,Product 4476,Books,WH-MUM,83,41
SKU04477,Product 4477,Toys,WH-BLR,311,49
SKU04478,Product 4478,Books,WH-BLR,110,29
SKU04479,Product 4479,Books,WH-PUN,260,15
SKU04480,Product 4480,Electronics,WH-BLR,146,35
SKU04481,Product 4481,Sports,WH-HYD,496,24
SKU04482,Product 4482,Home,WH-MUM,44,50
SKU04483,Product 4483,Books,WH-PUN,179,13
SKU04484,Product 4484,Electronics,WH-PUN,332,40
SKU04485,Product 4485,Beauty,WH-MUM,189,39
SKU04486,Product 4486,Electronics,WH-BLR,168,17
SKU04487,Product 4487,Toys,WH-BLR,260,45
SKU04488,Product 4488,Apparel,WH-HYD,69,13
SKU04489,Product 4489,Books,WH-PUN,340,27
SKU04490,Product 4490,Home,WH-HYD,140,44
SKU04491,Product 4491,Books,WH-MUM,477,11
SKU04492,Product 4492,Books,WH-BLR,53,50
SKU04493,Product 4493,Electronics,WH-BLR,277,42
SKU04494,Product 4494,Books,WH-MUM,187,16
SKU04495,Product 4495,Home,WH-BLR,281,49
SKU04496,Product 4496,Apparel,WH-HYD,115,27
SKU04497,Product 4497,Beauty,WH-DEL,165,14
SKU04498,Product 4498,Toys,WH-HYD,240,25
SKU04499,Product 4499,Toys,WH-HYD,117,12
SKU04500,Product 4500,Electronics,WH-HYD,34,33
SKU04501,Product 4501,Beauty,WH-DEL,98,32
SKU04502,Product 4502,Toys,WH-PUN,150,41
SKU04503,Product 4503,Apparel,WH-HYD,42,46
SKU04504,Product 4504,Electronics,WH-DEL,119,44
SKU04505,Product 4505,Apparel,WH-HYD,,20
SKU04506,Product 4506,Books,WH-HYD,331,39
SKU04507,Product 4507,Beauty,WH-PUN,160,48
SKU04508,Product 4508,Sports,WH-DEL,360,37
SKU04509,Product 4509,Electronics,WH-MUM,355,17
SKU04510,Product 4510,Beauty,WH-PUN,258,34
SKU04511,Product 4511,Sports,WH-MUM,5,34
SKU04512,Product 4512,Toys,WH-DEL,206,15
SKU04513,Product 4513,Books,WH-PUN,419,21
SKU04514,Product 4514,Sports,WH-BLR,281,15
SKU04515,Product 4515,Electronics,WH-HYD,361,30
SKU04516,Product 4516,Beauty,WH-MUM,257,24
SKU04517,Product 4517,Sports,WH-BLR,184,11
SKU04518,Product 4518,Beauty,WH-MUM,299,24
SKU04519,Product 4519,Books,WH-HYD,101,22
SKU04520,Product 4520,Home,WH-PUN,57,18
SKU04521,Product 4521,Books,WH-PUN,256,36
SKU04522,Product 4522,Electronics,WH-PUN,296,35
SKU04523,Product 4523,Books,WH-HYD,61,30
SKU04524,Product 4524,Beauty,WH-PUN,331,37
SKU04525,Product 4525,Home,WH-MUM,111,27
SKU04526,Product 4526,Sports,WH-HYD,408,27
SKU04527,Product 4527,Books,WH-BLR,341,21
SKU04528,Product 4528,Beauty,WH-PUN,14,46
SKU04529,Product 4529,Apparel,WH-MUM,340,31
SKU04530,Product 4530,Toys,WH-BLR,270,13
SKU04531,Product 4531,Apparel,WH-MUM,5,44
SKU04532,Product 4532,Books,WH-PUN,30,39
SKU04533,Product 4533,Beauty,WH-BLR,188,26
SKU04534,Product 4534,Home,WH-PUN,381,16
SKU04535,Product 4535,Toys,WH-DEL,368,42
SKU04536,Product 4536,Home,WH-BLR,265,28
SKU04537,Product 4537,Sports,WH-BLR,285,15
SKU04538,Product 4538,Sports,WH-BLR,457,38
SKU04539,Product 4539,Apparel,WH-HYD,371,38
SKU04540,Product 4540,Toys,WH-BLR,259,28
SKU04541,Product 4541,Beauty,WH-PUN,24,50
SKU04542,Product 4542,Apparel,WH-BLR,414,42
SKU04543,Product 4543,Sports,WH-DEL,40,34
SKU04544,Product 4544,Beauty,WH-DEL,339,41
SKU04545,Product 4545,Books,WH-DEL,231,17
SKU04546,Product 4546,Apparel,WH-MUM,3,12
SKU04547,Product 4547,Electronics,WH-HYD,89,24
SKU04548,Product 4548,Electronics,WH-HYD,223,29
SKU04549,Product 4549,Beauty,WH-MUM,163,16
SKU04550,Product 4550,Books,WH-PUN,242,14
SKU04551,Product 4551,Home,WH-PUN,257,10
SKU04552,Product 4552,Toys,WH-DEL,9,11
SKU04553,Product 4553,Electronics,WH-DEL,384,24
SKU04554,Product 4554,Electronics,WH-BLR,122,17
SKU04555,Product 4555,Toys,WH-PUN,141,47
SKU04556,Product 4556,Home,WH-DEL,9,15
SKU04557,Product 4557,Books,WH-BLR,47,46
SKU04558,Product 4558,Electronics,WH-MUM,82,50
SKU04559,Product 4559,Toys,WH-DEL,285,47
SKU04560,Product 4560,Beauty,WH-HYD,76,19
SKU04561,Product 4561,Home,WH-BLR,136,38
SKU04562,Product 4562,Beauty,WH-MUM,363,30
SKU04563,Product 4563,Electronics,WH-PUN,193,29
SKU04564,Product 4564,Sports,WH-PUN,218,16
SKU04565,Product 4565,Books,WH-PUN,191,22
SKU04566,Product 4566,Beauty,WH-MUM,105,49
SKU04567,Product 4567,Beauty,WH-MUM,389,41
SKU04568,Product 4568,Electronics,WH-PUN,452,16
SKU04569,Product 4569,Home,WH-PUN,,39
SKU04570,Product 4570,Books,WH-DEL,379,48
SKU04571,Product 4571,Books,WH-PUN,94,10
SKU04572,Product 4572,Sports,WH-BLR,443,24
SKU04573,Product 4573,Sports,WH-BLR,482,34
SKU04574,Product 4574,Beauty,WH-DEL,177,46
SKU04575,Product 4575,Beauty,WH-PUN,,50
SKU04576,Product 4576,Toys,WH-PUN,411,34
SKU04577,Product 4577,Electronics,WH-BLR,278,34
SKU04578,Product 4578,Beauty,WH-PUN,206,47
SKU04579,Product 4579,Beauty,WH-PUN,60,46
SKU04580,Product 4580,Apparel,WH-HYD,446,38
SKU04581,Product 4581,Electronics,WH-PUN,345,50
SKU04582,Product 4582,Books,WH-HYD,217,32
SKU04583,Product 4583,Toys,WH-MUM,233,44
SKU04584,Product 4584,Beauty,WH-MUM,375,48
SKU04585,Product 4585,Beauty,WH-MUM,230,48
SKU04586,Product 4586,Beauty,WH-HYD,465,37
SKU04587,Product 4587,Apparel,WH-PUN,246,11
SKU04588,Product 4588,Beauty,WH-MUM,20,12
SKU04589,Product 4589,Toys,WH-HYD,374,43
SKU04590,Product 4590,Apparel,WH-BLR,68,40
SKU04591,Product 4591,Toys,WH-BLR,120,46
SKU04592,Product 4592,Home,WH-HYD,122,28
SKU04593,Product 4593,Electronics,WH-BLR,353,37
SKU04594,Product 4594,Sports,WH-PUN,255,35
SKU04595,Product 4595,Home,WH-HYD,417,13
SKU04596,Product 4596,Apparel,WH-PUN,228,33
SKU04597,Product 4597,Toys,WH-HYD,133,10
SKU04598,Product 4598,Books,WH-MUM,380,19
SKU04599,Product 4599,Beauty,WH-BLR,41,18
SKU04600,Product 4600,Apparel,WH-BLR,34,10
SKU04601,Product 4601,Home,WH-PUN,326,38
SKU04602,Product 4602,Sports,WH-PUN,348,20
SKU04603,Product 4603,Books,WH-PUN,409,43
SKU04604,Product 4604,Electronics,WH-BLR,454,20
SKU04605,Product 4605,Books,WH-MUM,301,31
SKU04606,Product 4606,Toys,WH-HYD,397,35
SKU04607,Product 4607,Toys,WH-BLR,316,13
SKU04608,Product 4608,Sports,WH-PUN,262,23
SKU04609,Product 4609,Toys,WH-DEL,255,38
SKU04610,Product 4610,Books,WH-PUN,306,14
SKU04611,Product 4611,Books,WH-PUN,426,10
SKU04612,Product 4612,Beauty,WH-BLR,,22
SKU04613,Product 4613,Books,WH-DEL,350,32
SKU04614,Product 4614,Home,WH-BLR,379,29
SKU04615,Product 4615,Sports,WH-DEL,150,46
SKU04616,Product 4616,Beauty,WH-MUM,423,39
SKU04617,Product 4617,Books,WH-PUN,1,28
SKU04618,Product 4618,Books,WH-HYD,277,41
SKU04619,Product 4619,Electronics,WH-HYD,63,20
SKU04620,Product 4620,Sports,WH-PUN,150,50
SKU04621,Product 4621,Toys,WH-PUN,161,34
SKU04622,Product 4622,Home,WH-BLR,122,37
SKU04623,Product 4623,Toys,WH-DEL,191,49
SKU04624,Product 4624,Electronics,WH-HYD,128,19
SKU04625,Product 4625,Books,WH-HYD,323,39
SKU04626,Product 4626,Home,WH-DEL,91,42
SKU04627,Product 4627,Beauty,WH-BLR,310,45
SKU04628,Product 4628,Beauty,WH-DEL,340,15
SKU04629,Product 4629,Books,WH-BLR,455,19
SKU04630,Product 4630,Electronics,WH-MUM,433,35
SKU04631,Product 4631,Beauty,WH-DEL,217,14
SKU04632,Product 4632,Toys,WH-PUN,346,14
SKU04633,Product 4633,Beauty,WH-DEL,261,39
SKU04634,Product 4634,Electronics,WH-MUM,56,31
SKU04635,Product 4635,Sports,WH-PUN,366,48
SKU04636,Product 4636,Books,WH-DEL,81,40
SKU04637,Product 4637,Electronics,WH-PUN,414,48
SKU04638,Product 4638,Books,WH-DEL,281,19
SKU04639,Product 4639,Electronics,WH-BLR,88,16
SKU04640,Product 4640,Sports,WH-HYD,284,12
SKU04641,Product 4641,Electronics,WH-BLR,160,29
SKU04642,Product 4642,Electronics,WH-DEL,197,40
SKU04643,Product 4643,Home,WH-DEL,121,40
SKU04644,Product 4644,Books,WH-MUM,,15
SKU04645,Product 4645,Beauty,WH-MUM,142,33
SKU04646,Product 4646,Home,WH-DEL,153,21
SKU04647,Product 4647,Apparel,WH-BLR,490,31
SKU04648,Product 4648,Sports,WH-DEL,186,36
SKU04649,Product 4649,Toys,WH-MUM,406,49
SKU04650,Product 4650,Home,WH-HYD,44,35
SKU04651,Product 4651,Electronics,WH-BLR,99,34
SKU04652,Product 4652,Apparel,WH-PUN,102,36
SKU04653,Product 4653,Home,WH-PUN,366,35
SKU04654,Product 4654,Electronics,WH-DEL,170,38
SKU04655,Product 4655,Home,WH-MUM,479,23
SKU04656,Product 4656,Apparel,WH-MUM,166,10
SKU04657,Product 4657,Sports,WH-DEL,32,36
SKU04658,Product 4658,Apparel,WH-HYD,187,26
SKU04659,Product 4659,Electronics,WH-HYD,236,37
SKU04660,Product 4660,Beauty,WH-HYD,314,41
SKU04661,Product 4661,Books,WH-DEL,259,23
SKU04662,Product 4662,Electronics,WH-MUM,135,31
SKU04663,Product 4663,Home,WH-MUM,76,45
SKU04664,Product 4664,Beauty,WH-MUM,479,47
SKU04665,Product 4665,Electronics,WH-MUM,,23
SKU04666,Product 4666,Electronics,WH-PUN,177,11
SKU04667,Product 4667,Home,WH-BLR,342,32
SKU04668,Product 4668,Toys,WH-DEL,376,43
SKU04669,Product 4669,Electronics,WH-HYD,141,23
SKU04670,Product 4670,Apparel,WH-PUN,306,26
SKU04671,Product 4671,Books,WH-HYD,326,33
SKU04672,Product 4672,Toys,WH-BLR,50,19
SKU04673,Product 4673,Beauty,WH-DEL,469,13
SKU04674,Product 4674,Home,WH-PUN,17,47
SKU04675,Product 4675,Toys,WH-BLR,53,37
SKU04676,Product 4676,Toys,WH-MUM,392,25
SKU04677,Product 4677,Sports,WH-MUM,494,40
SKU04678,Product 4678,Electronics,WH-PUN,364,45
SKU04679,Product 4679,Sports,WH-BLR,50,11
SKU04680,Product 4680,Electronics,WH-PUN,185,16
SKU04681,Product 4681,Toys,WH-BLR,196,25
SKU04682,Product 4682,Books,WH-BLR,290,25
SKU04683,Product 4683,Toys,WH-HYD,418,18
SKU04684,Product 4684,Sports,WH-BLR,162,18
SKU04685,Product 4685,Sports,WH-HYD,446,33
SKU04686,Product 4686,Books,WH-DEL,250,17
SKU04687,Product 4687,Toys,WH-PUN,355,20
SKU04688,Product 4688,Home,WH-PUN,362,16
SKU04689,Product 4689,Sports,WH-BLR,71,10
SKU04690,Product 4690,Electronics,WH-HYD,452,21
SKU04691,Product 4691,Apparel,WH-PUN,445,17
SKU04692,Product 4692,Apparel,WH-PUN,262,20
SKU04693,Product 4693,Home,WH-DEL,137,36
SKU04694,Product 4694,Sports,WH-DEL,252,41
SKU04695,Product 4695,Beauty,WH-DEL,230,46
SKU04696,Product 4696,Electronics,WH-HYD,223,49
SKU04697,Product 4697,Electronics,WH-DEL,414,40
SKU04698,Product 4698,Sports,WH-BLR,72,25
SKU04699,Product 4699,Books,WH-MUM,116,46
SKU04700,Product 4700,Apparel,WH-BLR,62,33
SKU04701,Product 4701,Electronics,WH-MUM,105,25
SKU04702,Product 4702,Home,WH-HYD,,20
SKU04703,Product 4703,Toys,WH-PUN,364,39
SKU04704,Product 4704,Apparel,WH-MUM,368,32
SKU04705,Product 4705,Toys,WH-DEL,357,27
SKU04706,Product 4706,Books,WH-DEL,367,46
SKU04707,Product 4707,Electronics,WH-MUM,129,38
SKU04708,Product 4708,Beauty,WH-DEL,340,37
SKU04709,Product 4709,Apparel,WH-PUN,281,49
SKU04710,Product 4710,Apparel,WH-DEL,275,44
SKU04711,Product 4711,Apparel,WH-MUM,333,28
SKU04712,Product 4712,Sports,WH-BLR,197,16
SKU04713,Product 4713,Apparel,WH-HYD,204,18
SKU04714,Product 4714,Beauty,WH-DEL,306,23
SKU04715,Product 4715,Sports,WH-HYD,,28
SKU04716,Product 4716,Toys,WH-HYD,329,24
SKU04717,Product 4717,Books,WH-BLR,72,23
SKU04718,Product 4718,Apparel,WH-BLR,463,26
SKU04719,Product 4719,Toys,WH-HYD,81,22
SKU04720,Product 4720,Toys,WH-PUN,231,23
SKU04721,Product 4721,Sports,WH-DEL,201,20
SKU04722,Product 4722,Home,WH-DEL,174,28
SKU04723,Product 4723,Apparel,WH-PUN,175,41
SKU04724,Product 4724,Toys,WH-PUN,481,27
SKU04725,Product 4725,Home,WH-PUN,244,10
SKU04726,Product 4726,Home,WH-HYD,142,28
SKU04727,Product 4727,Electronics,WH-HYD,356,37
SKU04728,Product 4728,Apparel,WH-MUM,159,27
SKU04729,Product 4729,Electronics,WH-MUM,39,39
SKU04730,Product 4730,Home,WH-DEL,300,34
SKU04731,Product 4731,Home,WH-BLR,353,32
SKU04732,Product 4732,Apparel,WH-PUN,111,25
SKU04733,Product 4733,Apparel,WH-MUM,323,29
SKU04734,Product 4734,Home,WH-PUN,427,24
SKU04735,Product 4735,Books,WH-MUM,142,17
SKU04736,Product 4736,Sports,WH-MUM,295,30
SKU04737,Product 4737,Electronics,WH-PUN,470,48
SKU04738,Product 4738,Beauty,WH-MUM,230,26
SKU04739,Product 4739,Apparel,WH-PUN,252,17
SKU04740,Product 4740,Home,WH-HYD,380,11
SKU04741,Product 4741,Beauty,WH-HYD,466,21
SKU04742,Product 4742,Toys,WH-DEL,177,16
SKU04743,Product 4743,Beauty,WH-BLR,361,21
SKU04744,Product 4744,Home,WH-BLR,13,38
SKU04745,Product 4745,Electronics,WH-MUM,227,49
SKU04746,Product 4746,Home,WH-PUN,443,40
SKU04747,Product 4747,Home,WH-PUN,84,26
SKU04748,Product 4748,Apparel,WH-HYD,299,17
SKU04749,Product 4749,Home,WH-BLR,,43
SKU04750,Product 4750,Toys,WH-BLR,446,10
SKU04751,Product 4751,Toys,WH-HYD,165,45
SKU04752,Product 4752,Books,WH-DEL,68,45
SKU04753,Product 4753,Electronics,WH-PUN,437,21
SKU04754,Product 4754,Books,WH-HYD,10,42
SKU04755,Product 4755,Electronics,WH-PUN,437,42
SKU04756,Product 4756,Apparel,WH-BLR,263,12
SKU04757,Product 4757,Toys,WH-BLR,297,32
SKU04758,Product 4758,Books,WH-DEL,90,10
SKU04759,Product 4759,Books,WH-PUN,331,27
SKU04760,Product 4760,Apparel,WH-BLR,392,50
SKU04761,Product 4761,Books,WH-MUM,176,41
SKU04762,Product 4762,Electronics,WH-BLR,289,13
SKU04763,Product 4763,Apparel,WH-HYD,373,47
SKU04764,Product 4764,Sports,WH-PUN,66,10
SKU04765,Product 4765,Home,WH-DEL,85,11
SKU04766,Product 4766,Toys,WH-BLR,7,20
SKU04767,Product 4767,Sports,WH-PUN,245,18
SKU04768,Product 4768,Home,WH-HYD,432,46
SKU04769,Product 4769,Toys,WH-PUN,499,42
SKU04770,Product 4770,Sports,WH-BLR,460,31
SKU04771,Product 4771,Sports,WH-MUM,403,23
SKU04772,Product 4772,Apparel,WH-HYD,,12
SKU04773,Product 4773,Apparel,WH-BLR,118,29
SKU04774,Product 4774,Sports,WH-DEL,25,39
SKU04775,Product 4775,Books,WH-DEL,242,10
SKU04776,Product 4776,Beauty,WH-PUN,119,16
SKU04777,Product 4777,Electronics,WH-MUM,251,13
SKU04778,Product 4778,Beauty,WH-PUN,458,30
SKU04779,Product 4779,Home,WH-HYD,75,10
SKU04780,Product 4780,Sports,WH-PUN,259,47
SKU04781,Product 4781,Toys,WH-PUN,189,20
SKU04782,Product 4782,Books,WH-DEL,489,44
SKU04783,Product 4783,Electronics,WH-MUM,167,15
SKU04784,Product 4784,Apparel,WH-BLR,399,42
SKU04785,Product 4785,Beauty,WH-DEL,213,11
SKU04786,Product 4786,Sports,WH-PUN,493,49
SKU04787,Product 4787,Beauty,WH-MUM,367,46
SKU04788,Product 4788,Electronics,WH-DEL,143,38
SKU04789,Product 4789,Home,WH-PUN,56,13
SKU04790,Product 4790,Beauty,WH-MUM,120,42
SKU04791,Product 4791,Beauty,WH-BLR,368,40
SKU04792,Product 4792,Books,WH-MUM,64,49
SKU04793,Product 4793,Toys,WH-DEL,344,16
SKU04794,Product 4794,Home,WH-PUN,74,46
SKU04795,Product 4795,Sports,WH-MUM,218,43
SKU04796,Product 4796,Apparel,WH-MUM,353,24
SKU04797,Product 4797,Apparel,WH-PUN,357,38
SKU04798,Product 4798,Books,WH-HYD,276,50
SKU04799,Product 4799,Electronics,WH-MUM,251,29
SKU04800,Product 4800,Books,WH-BLR,500,46
SKU04801,Product 4801,Toys,WH-MUM,353,49
SKU04802,Product 4802,Sports,WH-MUM,472,41
SKU04803,Product 4803,Toys,WH-PUN,41,29
SKU04804,Product 4804,Books,WH-HYD,224,13
SKU04805,Product 4805,Beauty,WH-DEL,22,48
SKU04806,Product 4806,Electronics,WH-DEL,415,24
SKU04807,Product 4807,Apparel,WH-BLR,187,35
SKU04808,Product 4808,Apparel,WH-MUM,417,49
SKU04809,Product 4809,Electronics,WH-HYD,76,21
SKU04810,Product 4810,Home,WH-DEL,103,31
SKU04811,Product 4811,Books,WH-DEL,385,33
SKU04812,Product 4812,Sports,WH-PUN,164,37
SKU04813,Product 4813,Apparel,WH-DEL,215,27
SKU04814,Product 4814,Apparel,WH-PUN,341,39
SKU04815,Product 4815,Beauty,WH-DEL,28,14
SKU04816,Product 4816,Home,WH-BLR,175,17
SKU04817,Product 4817,Toys,WH-PUN,57,42
SKU04818,Product 4818,Toys,WH-MUM,317,49
SKU04819,Product 4819,Sports,WH-DEL,131,49
SKU04820,Product 4820,Books,WH-HYD,75,30
SKU04821,Product 4821,Sports,WH-MUM,343,17
SKU04822,Product 4822,Apparel,WH-BLR,243,35
SKU04823,Product 4823,Beauty,WH-HYD,334,29
SKU04824,Product 4824,Electronics,WH-MUM,280,24
SKU04825,Product 4825,Apparel,WH-HYD,45,26
SKU04826,Product 4826,Toys,WH-DEL,11,15
SKU04827,Product 4827,Sports,WH-PUN,,13
SKU04828,Product 4828,Electronics,WH-DEL,455,10
SKU04829,Product 4829,Beauty,WH-BLR,459,45
SKU04830,Product 4830,Apparel,WH-MUM,84,27
SKU04831,Product 4831,Apparel,WH-HYD,120,32
SKU04832,Product 4832,Home,WH-PUN,395,30
SKU04833,Product 4833,Books,WH-PUN,41,48
SKU04834,Product 4834,Books,WH-PUN,320,17
SKU04835,Product 4835,Sports,WH-HYD,328,42
SKU04836,Product 4836,Books,WH-MUM,334,30
SKU04837,Product 4837,Beauty,WH-PUN,33,17
SKU04838,Product 4838,Home,WH-BLR,177,35
SKU04839,Product 4839,Sports,WH-DEL,296,23
SKU04840,Product 4840,Home,WH-PUN,138,26
SKU04841,Product 4841,Sports,WH-BLR,273,11
SKU04842,Product 4842,Home,WH-PUN,499,27
SKU04843,Product 4843,Sports,WH-DEL,25,48
SKU04844,Product 4844,Electronics,WH-DEL,449,10
SKU04845,Product 4845,Sports,WH-MUM,213,35
SKU04846,Product 4846,Sports,WH-DEL,313,48
SKU04847,Product 4847,Books,WH-BLR,274,22
SKU04848,Product 4848,Apparel,WH-DEL,478,35
SKU04849,Product 4849,Sports,WH-BLR,240,34
SKU04850,Product 4850,Beauty,WH-MUM,409,11
SKU04851,Product 4851,Toys,WH-BLR,390,13
